Emoji unice în predicții: 671
{'🍵', '🍀', '👗', '🐘', '🇪', '🧜', '🌬', '🔲', '🌠', '🪵', '🐺', '🧚', '🌨', '📚', '🥦', '👶', '🏎', '🤞', '🔆', '📢', '🐒', '⚕', '⛩', '😄', '🛒', '🤣', 'n', '🕰', '🛩', '️', '💡', '🎋', '🦴', '🏨', '🥟', '🪑', '🔴', '🫂', '🧑', '🌽', '📐', '✂', '🐿', '🌅', '🏔', '🤵', '👠', '🌐', '🍺', '🏣', '🏼', '🤔', '🇮', '😞', '🍨', '🧒', '🌉', '✔', '🙅', '🖋', '🐇', '🐻', '⚔', '🐦', '⛰', '✨', '🚑', '🚧', '👋', '🤩', '🧀', '🏃', '🌻', '😂', '🐆', '🥋', '🧶', '🕳', '👌', '🗻', '🔛', '💎', '☃', '🎁', '🌀', '🔗', '😌', '🍚', '🎇', '🐠', '🔙', '🍗', '♀', '🕊', '🎥', '🏍', '🥣', '⏩', '🦇', '🙌', '🚣', '🔳', '🍖', '🚒', '🥊', '✊', '🌁', '🐳', '👎', '📦', '🏌', '🗃', '🌷', '📜', '🗝', '😬', '💁', '⛹', '🇩', '👏', '😁', '👃', '👻', '📺', '🪜', '👡', '🪶', '💲', '🔪', '🥰', '👕', '🆘', '🗼', '👧', '😤', '🎳', '🔭', '☺', '🎖', '🧈', '📰', '👜', '🏝', '🥁', '🌌', '🍄', '🗾', '⛅', '👷', '🥗', '🏯', '⛄', '🍞', '🐬', '🤖', '🗺', '🏬', '📷', '🧽', '🐢', '🐰', '🏆', '🏖', '🌈', '🌆', '💬', '🥛', '🏀', '📈', '🧠', '☔', '⌛', '👑', '🏙', '⚽', '🌾', '🦅', '✝', '🥒', '💆', '🏐', '🤷', '🐚', '🛶', '🧥', '🎓', '💐', '🇵', '👬', '😲', '😵', '🔐', '🍱', '🛌', '⛈', '🏟', '😢', '🇫', '👴', '🔎', '😅', '💞', '🚗', '🧱', '🧭', '🐼', '🚫', '🌯', '🏡', '💭', '👰', '🎞', '🌟', '🌎', '🧹', '🧵', '🚐', '💊', '🎷', '🍎', '🥼', '🎒', '🐋', '👯', '🍝', '🍳', '🌊', '💧', '🏋', '😆', '🎬', '🌄', '🧗', '🥂', '💖', '🏭', '🔧', '🌪', '🧊', '🚀', '🇸', '🐜', '🌫', '🎃', '🥤', '🔌', '⏰', '🧐', '❌', '😫', '🕹', '🥧', '🥓', '🌶', '✍', '🙂', '🆕', '🧙', '👐', '🍙', '📊', '🌩', '🤸', '👉', '🛋', '👒', '🗣', '✋', '🏮', '🔦', '🥬', '📣', '🍛', '🧢', '🎩', '🔬', '🐈', '👊', '😃', '❓', '👔', '👫', '🐕', '🦄', '🖤', '🇭', '🍪', '👸', '🧘', '🧦', '🏁', '🤝', '😓', '😎', '🪛', '🦰', '🍲', '⛪', '🖌', '⛵', '👩', '🥑', '😈', '🇹', '💼', '💉', '🩺', '🍃', '😺', '🇬', '🗯', '🚨', '🧡', '🛁', '🌍', '🤗', '🕌', '⛺', '🤜', '🤓', '🦢', '😮', '💨', '🚚', '💓', '👵', '🧳', '🧖', '🇨', '🧼', '👨', '🍫', '🚍', '🌸', '🥚', '🌰', '🌧', '🚜', '🤯', '🛫', '💔', '💑', '😷', '⛷', '🐱', '🍣', '📝', '🧁', '🍷', '🦸', '👪', '🗓', '🏠', '🍍', '🗽', '🚪', '😰', '🦳', '🧓', '🎻', '👥', '🪨', '🍜', '🏥', '🤹', '🍦', '🛵', '🆒', '🇱', '🏢', '💻', '🕍', '🔜', '➡', '❄', '🍁', '🎾', '🇽', '🥘', '🔋', '🦐', '🎂', '🇯', '🕶', '😊', '☀', 'a', '😋', '🛥', '⚡', '🏺', '🌱', '👀', '🚶', '🏽', '🐶', '👅', '💸', '🧂', '🇺', '🤡', '☮', '💦', '💒', '🇧', '🛏', '🤤', '🤴', '💍', '⏱', '🚵', '💮', '⭐', '🍰', '🎊', '😣', '🔄', '🏻', '🌿', '🌤', '🛀', '💕', '🌺', '➕', '🛠', '🔮', '✏', '📉', '🎹', '🖥', '🔨', '🌲', '👢', '🎸', '🐍', '😭', '🇲', '📏', '🦌', '👖', '🧅', '🦩', '🌮', '🧰', '😻', '🌞', '🎶', '🕉', '💫', '🍌', '🧤', '🚅', '🐾', '🐟', '🦋', '🩳', '😍', '👍', '🎯', '🔩', '🚿', '🪂', '🏄', '🏊', '🍟', '👦', '📸', '🍂', '🖼', '💄', '🚙', '💗', '☁', '⚾', '🏕', '✌', '🩹', '🥵', '🇴', '🎟', '🎨', '🍉', '🏈', '💙', '🦒', '🤿', '🥄', '🌳', '🔑', '😴', '🩰', '📱', '⏳', '🐧', '🏅', '📅', '🎡', '🍿', '🍽', '🎿', '🐡', '🐑', '🫔', '⚙', '⛸', '🌡', '🍹', '💅', '🧪', '🌇', '🛴', '🔒', '🤙', '🧸', '🛍', '🍅', '💳', '🚤', '👙', '🎈', '🪟', '🌑', '🌴', '🌭', '🔥', '🎄', '🏵', '🔁', '🎆', '↔', '🔵', '💃', '🏛', '🍓', '🌼', '😱', '💇', '💘', '💯', '🎲', '🎎', '🚰', '🥐', '🏰', '🇦', '🪚', '🌥', '🇷', '🥶', '🦁', '🍴', '🛹', '👚', '🗿', '🥞', '🦉', '🕵', '😒', '😇', '📽', '☑', '💚', '\u200d', '🧣', '🍢', '⛓', '👭', '👁', '🤪', '🥩', '🚦', '🥅', '🍤', '😨', '🎉', '💥', '☕', '💰', '🛣', '🧩', '🇰', '🚴', '🏫', '🖐', '🥕', '🤏', '🙏', '🌃', '🦏', '🖊', '🎪', '🍶', '🏗', '👟', '🧺', '🕺', '💣', '🤘', '🦜', '💾', '🐵', '🇳', '🏘', '✈', '🌵', '👣', '🎼', '🎤', '⛱', '🎠', '🔫', '🥳', '👂', '🪓', '🏜', '♂', '🙈', '🥾', '🎮', '🕴', '🏂', '🪄', '⚖', '🏞', '✅', '💛', '📖', '🫖', '🗨', '🎵', '💜', '🥇', '🤲', '🥪', '🍔', '🌙', '🚲', '🎧', '🎺', '🪒', '🪴', '🐅', '🍇', '🦷', '🐨', '🎭', '🔍', '🎢', '⛳', '😩', '🍮', '🤕', '🤽', '🍕', '🚌', '🌹', '🔝', '🥢', '🔊', '❤', '🚘', '⚒', '🍯', '😕', '🐝', '🍾', '🕷', '🚛', '💤', '💪', '😔'}

===============================
        GLOBAL METRICI
===============================

Exact Match         : 0.0000
Emoji F1            : 0.3777
Jaccard             : 0.2666
Avg Levenshtein     : 8.0275
Avg Length Diff     : 3.0386
BLEU                : 0.0000
ChrF                : 7.3212

===============================
        STATISTICI AVANSATE
===============================

Lungimi predicții:
Avg True Len        : 7.7545
Avg Pred Len        : 7.6608
Std True Len        : 3.5386
Std Pred Len        : 3.0924

Under/Over-generation:
Under-generate      : 0.4296
Over-generate       : 0.4582
Equal length        : 0.1122

Top 20 emoji în TRUE:
[('️', 2047), ('\u200d', 571), ('✨', 345), ('❤', 227), ('♀', 222), ('💪', 211), ('🎨', 161), ('🔥', 160), ('🌸', 147), ('😍', 136), ('🌿', 128), ('🌟', 123), ('♂', 113), ('🌊', 110), ('☀', 105), ('🌳', 105), ('👩', 104), ('🌈', 102), ('💃', 102), ('🏞', 102)]

Top 20 emoji în PRED:
[('️', 1124), ('✨', 503), ('\u200d', 401), ('❤', 330), ('💪', 270), ('🔥', 224), ('♀', 217), ('😍', 184), ('🌿', 183), ('🎨', 166), ('🌟', 164), ('🏞', 156), ('🌳', 154), ('🌞', 152), ('☀', 152), ('🌸', 140), ('😌', 139), ('🎉', 138), ('🌊', 127), ('💫', 126)]


true,pred,exact_match,emoji_f1,jaccard,levenshtein,len_true,len_pred,len_diff
⚡🛌❄️↔️💆‍♀️💤↔️😴🥰↔️🔥💑❄️,❄️💤🔌😴🛋🛌🛏,0,0.3448275862068965,0.3125,17,21,8,13
🌮🤤😁🌶️,✨🌮🎉💃🔥,0,0.20000000000000004,0.1111111111111111,5,5,5,0
🌅🌴🤩💕🌞,❤️🌞💭😊,0,0.20000000000000004,0.1111111111111111,5,5,5,0
🏞️🌿🌞🌺💆‍♀️,✨🌞🌬💪😌🙌,0,0.13333333333333333,0.07692307692307693,8,9,6,3
🔒⏩🚶‍♀️🌺💕✨,👀👏📚😌,0,0.0,0.0,9,9,4,5
🍳👨‍🍳🎨🍴😋❤️,‍❤️🍳🍴🍽🎨👨👩🔥🔪,0,0.7000000000000001,0.5833333333333334,9,9,11,2
😌📖🌧️🌂🌫️,☔☕️🌧💕📖📚😌🛌,0,0.5,0.36363636363636365,8,7,9,2
🔝🏢🏙️🌇💡,️🌃🌆🌇🏙🏢💡,0,0.7692307692307692,0.625,6,6,7,1
🐶🎉💖,❤🎉🏼💃💖💥💪😄,0,0.36363636363636365,0.2222222222222222,6,3,8,5
🏙️🏢🏗️🌆🌃🏙️✨😮,️🌆🌇🏙🏢,0,0.5000000000000001,0.4444444444444444,8,11,5,6
⛺🌲🔥🎶😂❤️,‍❤️🌌🌭🌲🍢🎉🏕👫👭👯🔥,0,0.4,0.25,12,7,13,6
🌃🎮🔌📺🔥,🎮💻,0,0.28571428571428575,0.16666666666666666,4,5,2,3
☔🌧️🍿,☕❤️😴,0,0.25,0.14285714285714285,3,4,4,0
🌵💪🏜️🏜️🏜️❤️,️🌡🌵🏜💦💪🔥😎,0,0.4444444444444445,0.4444444444444444,9,10,8,2
😎🏖️☀️🌊🏄,‍☀♀️🌊🏖👙🕶😎,0,0.6250000000000001,0.5,8,7,9,2
🇯🇵⛩️🍣🌸🌸🌸✨,⛩🇯🇵🌸🍣🍱🎎🏯,0,0.5882352941176471,0.5,7,9,8,1
🔌✨🏞️❄️➕😴🛌💤🌡️👌🔥,✨❄️🌙💤💫🔌🔥😌🛋🛌🛏,0,0.5384615384615384,0.4117647058823529,12,14,12,2
🧥🧣🧤❄️🌨️👀❤️,☃❄️🌨🧣,0,0.5333333333333333,0.4444444444444444,7,10,5,5
🎨🔮🌈🌌🌟,️🌀🌈🌌🎨💭🖌😮🧠,0,0.42857142857142855,0.2727272727272727,7,5,9,4
🍟💥🍟🍅🍅🔥,✨👌😋😍,0,0.0,0.0,6,6,4,2
⚡🛠️💪,⚡✨️🌀💪🔋🔌🔧🔩🪚,0,0.4285714285714285,0.2727272727272727,7,4,10,6
📖🥰😌,✨❤🌟💖💪📚🔥😌😍,0,0.16666666666666666,0.09090909090909091,8,3,9,6
👭💕💪🏼😊,👦👧👭💕,0,0.4444444444444445,0.2857142857142857,5,5,4,1
🤣🙆‍♂️💃🎶,🎭👦😂😈🤡🤣🤪,0,0.14285714285714285,0.07692307692307693,7,7,7,0
🍗🍕🔥🔝😋,‍🆕🍲🍳🍽👍👨🔥😋🥘,0,0.26666666666666666,0.15384615384615385,9,5,10,5
💜🌿✨🧘‍♀️,‍♀️🌸🌺🌾🌿🍃👃💆💜😌🪴,0,0.5,0.3333333333333333,12,7,13,6
💨⛈️🍵❤️🏠,⛈❄️🌨🌬🔥,0,0.30769230769230765,0.2,6,7,6,1
🐨🌴💤🌿❤️,️🇦🇺🌍🏞🐨,0,0.3333333333333333,0.2,6,6,6,0
🍝🍷🎭🖼️🏰🇮🇹,✨️🇮🇹🍕🍝🍦🍷🎨🎭🏛,0,0.631578947368421,0.46153846153846156,11,8,11,3
🏡🌀🧹✨🙌,💨🧹,0,0.28571428571428575,0.16666666666666666,4,5,2,3
⚽🥅🏋️↗️😬💥,🎯🎾🏀🏆👀👏💥💪🔥🤔,0,0.11111111111111112,0.0625,10,8,10,2
🌄⛰️🏞️🏖️🌊🙌,️🌄🌅🌊🌲🏔🏖🏝🏞😍,0,0.5263157894736842,0.4166666666666667,8,9,10,1
🏙🏢✨☁️🌆🌃📷🔭,️🌃🌆🌇🏙🏢👀🤩,0,0.5882352941176471,0.4166666666666667,9,9,8,1
🛌🧁🍰🍿🛋💤❗🙅👮🆘,‍♀️🎉🗺😴,0,0.0,0.0,10,10,6,4
👗💃❤️💫💕,🌟👖👗💃😍,0,0.3636363636363636,0.2222222222222222,6,6,5,1
👵🍪🎄📖📚,‍❤️🍪🎁🎄👦👧👩📚🤗,0,0.37499999999999994,0.23076923076923078,8,5,11,6
🎨🌈‼️🙌,🌌🎨💭🤔🧠,0,0.20000000000000004,0.1111111111111111,5,5,5,0
🌴🌅🌊😌😍,❤️🌅🌊🏖😌,0,0.5454545454545454,0.375,4,5,6,1
🎼🎻🎹🎵😌🧘‍♀️✨,✨❤️🌌🌟🎵💫,0,0.3529411764705882,0.21428571428571427,10,10,7,3
🦁🗣️🔊✨😮,🐾💨,0,0.0,0.0,6,6,2,4
🌵👍💧💼🕰️,🌱🌵🌿💚💦💧,0,0.3333333333333333,0.2,6,6,6,0
🦚🌈🔵🦚🔴💛🦚🔶✨💖,✨❤🌈🌸🌼🖤,0,0.25,0.16666666666666666,10,10,6,4
🌬️🌙✨,☀❄❤️🌞🌬💨,0,0.36363636363636365,0.2222222222222222,6,4,7,3
🥑🍞😍,🍅🍞🥑,0,0.6666666666666666,0.5,2,3,3,0
🏛️🛠️💭✨🎨🖌️🌆,✨❤️🎨🏗🏛🏰🖌,0,0.5555555555555556,0.45454545454545453,9,10,8,2
🌮🌶️☀️,🌮🍳👌👍💪💯🔥😋,0,0.15384615384615385,0.09090909090909091,7,5,8,3
📷🎞️👁️🔥💭🕰️🌊✨🌸,⏳🌟🎞💔💭📷📸🖼😢,0,0.28571428571428575,0.1875,11,12,9,3
🌼🌈🌻🎨🌸🙌,🌺🎨🪴,0,0.2222222222222222,0.125,5,6,3,3
🧀🍷🌞🌅,🍕,0,0.0,0.0,4,4,1,3
✋🪚🌳🏗️💯,⚙🌲🌳💪🔨🪓🪚🪵,0,0.28571428571428575,0.16666666666666666,7,6,8,2
👚👗👖🧴♨️🌬💦💯,👕👖👗👚💦🚿🛀🧦🧺🧼,0,0.4210526315789474,0.26666666666666666,9,9,10,1
🌵🏜️💦⏳🌵🌵🌵💥🧢💦,️🌵💦💨,0,0.39999999999999997,0.375,9,11,4,7
🌱💫✨🤩🌸🌺,✨️🌌🌳🌿💫,0,0.3333333333333333,0.2,6,6,6,0
🚴‍♀️,‍♀♂️🌳💨🚲🚴,0,0.6666666666666666,0.5,6,4,8,4
☀️🌻❤️😃,☀🌻💛😃😄😊,0,0.5,0.375,5,6,6,0
🔩🔧✂️🛠️💪🤩🛠️🛠️,‍️🏗💡💪🔌🔧🔨🔩🛠,0,0.45454545454545453,0.4166666666666667,10,12,10,2
✏️🎨🛠️💡✂️🌈🔧😍💪✨,‍✂✏✨️🌈🎨💡💭🛠,0,0.6956521739130435,0.6153846153846154,11,13,10,3
🐢⌛🦖💪🌿,☀️🌍🏜🐢💪🤝,0,0.3333333333333333,0.2,6,5,7,2
😔💭🌍💆‍♀️,️💭,0,0.4444444444444445,0.2857142857142857,6,7,2,5
🏀💃🏽🕺🏽,🌍🏀💪🙌🤝🧠,0,0.1818181818181818,0.1111111111111111,5,5,6,1
🌸🍁🚶🏞️🌳,☀❤️🌳🌵🌺🌻🌼🌾🌿🍃🏞💚😌,0,0.3,0.17647058823529413,13,6,14,8
🏐🏓🎽🌩️🏆🌪️,️🏀🏐👟💪🔝🔥😎,0,0.25,0.15384615384615385,8,8,8,0
🐶❤️😍😊💖,✨❤🐼💕😍,0,0.3636363636363636,0.2222222222222222,5,6,5,1
🎉💯👌💼,✨🌟🍾🎉🏼💼🤩,0,0.36363636363636365,0.2222222222222222,6,4,7,3
☀️🌦️🌈☔,☀⛅️🌈🌤🕶,0,0.5,0.375,4,6,6,0
🎤🎼🎉💃🕺🎵🎶,✨🎉🎤🎵🎶💃🔥🕺,0,0.7999999999999999,0.6666666666666666,7,7,8,1
🏛️🏬🏙️📐🏗️🎨💫,✏✨️🎨🏗📐🖌🖼,0,0.4444444444444445,0.3333333333333333,8,10,8,2
🌧️📚🍂🛋️☔,☔🌧📖📚😌🛋,0,0.6153846153846153,0.5,5,7,6,1
🎸💥🎵💃👏💫😁,🎉🎤🎵🎶👏💃🔊🕺😍🙌🤩,0,0.33333333333333326,0.2,9,7,11,4
🌧️🌸🌧️🍃💦✨,☁☔✨❤️🌈🌧🌸💖💦,0,0.5555555555555556,0.45454545454545453,8,8,10,2
🍕🍕🍕,✨🌃🌙🍕🎉👫👭💃🥂,0,0.16666666666666666,0.1111111111111111,8,3,9,6
👨‍🍳🔪🍰🎶🎨⚡🍽️💫💥,‍✂✨️🍲🍳🍽🎨👨👩🔪🧂,0,0.5833333333333334,0.4117647058823529,12,12,12,0
🕴️👧😱🔊🤹‍♂️😂,️😂😍🤣🤩,0,0.26666666666666666,0.16666666666666666,9,10,5,5
🐘🧠💛🐘👨‍👨‍👦💖,🐘💖💞💡🤝🧠,0,0.37499999999999994,0.3,9,10,6,4
🏃🎵🎶🌄🐦,‍❤️🌳🎧🎵🎶🐦🔊,0,0.42857142857142855,0.2727272727272727,7,5,9,4
🌅🌊🏖️⛱️😌😍😇🌞💛,❤️🌅🌊🏖😌🧘,0,0.5555555555555556,0.4166666666666667,9,11,7,4
📝👩‍⚖️🚨💼⚖️🧔,‍⚖️🎓🏥👨💰💻💼📚🔍🔬🧠🧪,0,0.3333333333333333,0.2222222222222222,12,10,14,4
⚽🌎🤝👥,⚽❤🌍🌎🌟👥🗺🙌🤝,0,0.6153846153846153,0.4444444444444444,6,4,9,5
🛠️🪚👌🔩,️💡🔧🔩🛠,0,0.6,0.42857142857142855,4,5,5,0
❤️🎢🆙🌀😱😵,️🌅🌊🎢💨😱,0,0.4615384615384615,0.3,6,7,6,1
🤩✨🙌💖🎋✂️🖌🌲🌳🍃😍✨🔥,✨🍣🎨💯😍,0,0.21052631578947364,0.125,12,14,5,9
😆🎉💃,🌞👍😃😊,0,0.0,0.0,4,3,4,1
🐘🧠🤝😇,🌍🐘🐾💕🧠,0,0.4444444444444445,0.2857142857142857,4,4,5,1
🏀💨⚖️💪😯🏆🔥📺💥,❤🌟🎯🏀🏆💪💻🔥🚀🤝,0,0.4000000000000001,0.25,9,10,10,0
🎵💃🕺❤️🎶,🎶💃🔥🕺🥁,0,0.5454545454545454,0.375,5,6,5,1
🌿⚡🚙⛽🔋❌,⚡️🌱💚💨🚗🚦🛣,0,0.14285714285714288,0.07692307692307693,8,6,8,2
🎬🍿😁🍿🍿🍿,✨🌃🌙🍿🎉🎥👧💃🕺😂,0,0.125,0.08333333333333333,9,6,10,4
🧑❤️🧑👫💞,‍❤️👦👧👫👭💙🙌,0,0.4,0.2727272727272727,6,6,9,3
🖌️🎨🌀🔥🧊🐉🌹🎊,‍✨❤️🌎🎨👏👩🖌😮,0,0.3157894736842105,0.1875,10,9,10,1
📸💎🎥🔬💥,✨️🌌,0,0.0,0.0,5,5,3,2
🕒🔝🥤🔪✨,🌀🌪🍌🍍🍓🍹💃💚💥🥛🥤,0,0.12500000000000003,0.06666666666666667,11,5,11,6
🎨🥳👐💡🎯🌠✍️✨💪🤓,✨🌟🎉🏆💪🙌,0,0.23529411764705885,0.13333333333333333,10,11,6,5
👶😂👧🧒😝😜,🎭👦👧👶😂🤣🤪,0,0.4615384615384615,0.3,6,6,7,1
🌅💫😍🌄🌈🎨🤩,🌅👀💙,0,0.2,0.1111111111111111,6,7,3,4
❄️🌬️🏖️💦,❄️🆘🌞🌡💨🔥😎🥵,0,0.25,0.16666666666666666,7,7,9,2
🦋💖😍💭💬💌,✨❤💃💑💓💕💘😍🦋,0,0.26666666666666666,0.15384615384615385,9,6,9,3
👗🤩🎬👠✂️✨👒,‍✨❤️🌈🌟🎉🎨🎭👗👩💃💕🖌,0,0.2727272727272727,0.15789473684210525,14,8,14,6
👨‍👩‍👧👦👦💃😂💪🌟😍,‍♀❤️🌈🎉👦👧👫👬👯💕😂🤗🤝🤪🥳🧑,0,0.26666666666666666,0.16666666666666666,16,12,18,6
❄️☃️🌨️🏠🧣,☃⛄❄️🌨🌲🏠🔥,0,0.625,0.5555555555555556,5,8,8,0
🔪⚙️🏚️,💪🔧🔨🪚,0,0.0,0.0,5,5,4,1
👕🧶🌈❤️🔆,☃️🌈🎉👕👗👚💃😍🧶,0,0.5,0.3333333333333333,9,6,10,4
🐼🍽️🎋💚🕛🐼👑😋,🍽😒,0,0.1818181818181818,0.1111111111111111,8,9,2,7
🌿🌿💕🔮💞😌🙏✨,✨🌱🌸🌿🍃🕊🧘,0,0.26666666666666666,0.16666666666666666,8,8,7,1
☀️🔥🔥🥵,☀️🌡💦🔥,0,0.6,0.5,3,5,5,0
🚲🌿👀🚵‍♀️,‍♀♂️🌞🌲🌳🍃🏕🏞🚲🚴🚵,0,0.5,0.3333333333333333,13,7,13,6
📰🕵️‍♀️💭🚪💡❓😮🗣️🔍📢⚠️,✊✍❓️🌍💡💪📝📰🔍🔎🕵🗣,0,0.4666666666666667,0.35,14,17,13,4
🔌🔨🔧🔩✂️💪,⚡️🏀🏋💥💪🔋🔌🔥🙌,0,0.3529411764705882,0.21428571428571427,10,7,10,3
🏐🔥🏖️🏃‍♀️🏆❤️😁,‍☀♀️🌊🏆🏐🏖💪🔥😎,0,0.6086956521739131,0.5,11,12,11,1
😌✅🎉💪😃,✨🎉💪💼📚😌🙌,0,0.5,0.3333333333333333,6,5,7,2
🌳🌿🌺🧚‍♀️,‍♀♂️🌲🌳🌿🏞🏰💫🚶🧚,0,0.631578947368421,0.46153846153846156,10,7,12,5
😍💯👌👗🖤,❤🌟👌👖👗💯🖤,0,0.6666666666666666,0.5,4,5,7,2
🏞️🥾🌄👫💪🌲🌿,♀️🌲🍃🏔👥🥾,0,0.39999999999999997,0.25,7,8,7,1
😊✨❤️🌟🛶🌈🌍,✨❤🌟💕😃😄😊😍,0,0.5,0.3333333333333333,7,8,8,0
🏢🎨👥💭🌈🖌️💥🔄💔✊👊,️🌆🌈🎨🏙💥🔥🖌🗯,0,0.4761904761904762,0.3125,10,12,9,3
🐬🤪🤸‍♀️🌊🔵,‍♀♂🌊🌟🐬💦🤸🤽🧠,0,0.5555555555555556,0.38461538461538464,10,8,10,2
🧰🔧🪚🧹🛡️,✂️💪📏🔧🔨🛠🧰🪚,0,0.5333333333333333,0.36363636363636365,8,6,9,3
📚🏛️🔍🕰️🛣️,🌟🏛🏰📖📚🔍🗝,0,0.39999999999999997,0.3,7,8,7,1
❤️👫💘,❤️👭💕🤗🥰,0,0.4,0.25,4,4,6,2
🦢🌅💦🕊️☮️✨,‍☁♀️🌊🏞🦢,0,0.26666666666666666,0.16666666666666666,7,8,7,1
🕌🗺️🎭🛍️🌶️✨✨🌈🇮🇳❤️,✨️🇮🇳🌶🍛🏰💥🕌😍,0,0.48,0.4,13,15,10,5
🧥🤗🍫📱👜,️🍿💤📺,0,0.0,0.0,5,5,4,1
🌊🐢🎵🗼🥬🐠🐚🌀,🌊🐘🐟🐢💪,0,0.3076923076923077,0.18181818181818182,7,8,5,3
🌞👙🏄👡🌊,☀️🌴🌸👗👡,0,0.1818181818181818,0.1,6,5,6,1
🍫🍨😇,✨🍓🍦🍨🍫🎂😋😍,0,0.36363636363636365,0.2222222222222222,7,3,8,5
🏰🚶🏻‍♂️🔦😮✨🧙‍♀️💫🏰,✨️😍,0,0.2222222222222222,0.15384615384615385,13,15,3,12
🐻❄️🐟😋🌊🧊🟥,❄❤️🌨🏔🐻🐾🔥,0,0.375,0.23076923076923078,7,8,8,0
🚗🔌💡⚡🌌🌟😱,️👌🔝🚀🚗🤩,0,0.15384615384615383,0.08333333333333333,7,7,6,1
🎨👁️💭🤯🎆💥🔜✏️,🌈🌟🎨💥💭🔮🤔,0,0.3529411764705882,0.23076923076923078,9,10,7,3
💃💐🌿💖🌺✨🌸🌷😍💫,✨🌸🌿🏡🏵💫🪴,0,0.47058823529411764,0.3076923076923077,9,10,7,3
⚖️👨‍⚖️🤝📚🔎🧠💬,‍⚖️🏛👨👩💉📚🔍🕵🗣🧠🧪,0,0.4999999999999999,0.375,9,11,13,2
☀️🌞😎🏊‍♂️🏖️🍦🍹,☀️🌞🌺🌻🌼😊🙏,0,0.3,0.2,9,12,8,4
🎨🌈💥🔺↖️🟢🔲💃🎉✨🎨,‍✨️🌀🌈🎨💥💫🖌,0,0.4761904761904762,0.3333333333333333,11,12,9,3
🌅🌿🍂🌻🐦❤️,🌅🌳🌿😍🙏🤩,0,0.30769230769230765,0.18181818181818182,6,7,6,1
🚶‍♂️🏢💫😍,✨️🌆🏙🏛🚶,0,0.30769230769230765,0.18181818181818182,7,7,6,1
🏃‍♀️🏃🏻‍♂️🌲🌳🌲🙏🧘‍♀️💭,‍♀♂❤️🌄🏃💨💭,0,0.4444444444444444,0.42857142857142855,14,18,9,9
💕💞🌷💖💘,‍❤🌟🏻🏼👥👩💕💖🙏🤝,0,0.25000000000000006,0.14285714285714285,10,5,11,6
🥳💼🏢👩‍💼✨🚀🌟,‍️🌟🎉🏽👨👩💪💼🔥,0,0.4210526315789474,0.2857142857142857,10,9,10,1
👩‍🍳🍽🎨👌😋,‍️🍲🍳🍴🍽🎨👨👩🔥😋🧑,0,0.631578947368421,0.46153846153846156,8,7,12,5
📺🔉🎶👀💫,☑☕️🌄🍕🎬🐰💃💯📺🦇,0,0.12500000000000003,0.06666666666666667,11,5,11,6
🌻🌬️👀💛,️🌞🌻🌾🍃💨🕊,0,0.3333333333333333,0.2,6,5,7,2
🌃🙌🗺️🚶‍♀️☕🛍️🥰💖,☕✨️🌸🏙👌😊🚶🛍,0,0.3636363636363637,0.25,11,13,9,4
🏊‍♂️🏊‍♀️🌊☀️🐠🏊‍♂️🏊‍♀️,️🌊🌞🏊💦,0,0.24,0.3,17,20,5,15
🗿✨🎨🔨👌,✏✨️🎨💪🖌🗿🧑,0,0.4615384615384615,0.3,6,5,8,3
⛈️🌧️📚😌❤️,☔⛈️🌧🌩🎵🎶🏠💤💧🔥,0,0.3157894736842105,0.21428571428571427,8,8,11,3
🌵🏠💚🌿🌱👍,🌱🌵🌿🏠💚🪴,0,0.8333333333333334,0.7142857142857143,5,6,6,0
🕯️⚓🌌🛑💡🌊,‍♂️💼,0,0.18181818181818182,0.1,7,7,4,3
🐬🌊🤗🐋⚡🧠🌟🌊,‍♀♂✨❤️🌊🎪🐋🐬💦,0,0.3157894736842105,0.2,11,8,11,3
🏞️🌄⛰️🚴✨🪂🤩😍,‍♀♂⛰⛷️🌄🌅🌲🌳🏋🏔🏕🏞👦🚣🚴🚵🛶🥾🧗,0,0.3225806451612903,0.2,18,10,21,11
👴👵📜💭❤️,❤🏼👴👵🧓,0,0.5454545454545454,0.375,6,6,5,1
🪚🔨👏💥💫🌟🔩,💥🔧🔨🪚,0,0.5454545454545454,0.375,6,7,4,3
🏫🌻🌱🌿🌱🚀,🌱💚💛💪,0,0.2,0.125,5,6,4,2
🤙🏄‍♂️🌊🐬🌅💙,‍♀♂️🌅🌊🏄😍🙌🤙,0,0.7368421052631577,0.5833333333333334,8,9,10,1
🧘🕊️🏋🏼‍♂️💆‍♀️💃🧦🧠🌅,‍♀♂️🌞💆😌🧘🧠,0,0.56,0.4666666666666667,13,16,9,7
🏈🏃‍♂️🚀🙆‍♂️💤😃,‍✨👏,0,0.13333333333333333,0.09090909090909091,11,12,3,9
🦅⛰️🌄🦅💪🙌,⛰✨️🌍🌤🏔👣🔝🦅,0,0.375,0.25,8,7,9,2
🧒👴👵💕🙌,❤️🏻🏼👦👧👴👵,0,0.3076923076923077,0.18181818181818182,8,5,8,3
💃🌸🌼🌺🎉🕺✨🌿💛,✨🌈🌸🌺🎉💃,0,0.6666666666666667,0.5,7,9,6,3
🛣️🌄⛰️🚜🏍️💨😎,⛰️🌄🌲🌳💪😎🚙,0,0.4444444444444445,0.3333333333333333,8,10,8,2
