Emoji unice în predicții: 726
{'🍾', '🍖', '👗', '🐑', '🇯', '😮', '🔲', '💦', '⛷', '🎀', '🤣', '👵', '🗻', '👜', '🧘', '🦸', '🎼', '🌩', '✏', '🗿', '🤔', '🚐', '🧱', '🗝', '🪂', '🥂', '👨', '🪟', '🔩', '🦍', '🤪', '💵', '🎡', '😓', '🔍', '🇺', '📘', '🇭', '🏰', '🧑', '👻', '🏹', '🎬', '🤳', '👞', '👛', '👴', '🫒', '🚫', '🐛', '😺', '🏐', '🐿', '💺', '👷', '🤞', '🧵', '🎂', '🚧', '🏼', '🔋', '🕸', '👡', '🤘', '🥚', '😃', '🙌', '🇩', '🌧', '💘', '🍠', '🍻', '🦘', '🧭', '🥪', '🥥', '🏕', '🐡', '🚛', '🥋', '🌔', '📊', '🤲', '🎎', '🌼', '🛶', '🛹', '🥧', '🍟', '💾', '👁', '🏮', '🏯', '📺', '🙈', '💄', '🍿', '🍺', '🐚', '🏛', '🍗', '🌹', '🍙', '👚', '🌳', '🇧', '🖥', '😌', '🐮', '😬', '🍔', '⛺', '🧊', '🧅', '🧀', '⏰', '🥦', '💡', '♀', '🚪', '🦖', '😰', '🛏', '📱', '🌄', '🧂', '💅', '🤤', '💎', '🩹', '⚾', '🎵', '👸', '🧽', '🔶', '🧚', '🎿', '🧿', '🏩', '🌭', '📈', '🏢', '🍫', '🍎', '🎷', '🧪', '🆒', '😆', '🕹', '🐜', '📄', '🥭', '🐋', '🌱', '🙂', '👾', '🔓', '🟣', '🧶', '🏃', '🕺', '🤙', '➕', '🖼', '☀', '🚰', '⛄', '🍶', '🦷', '🥐', '🚌', '💉', '🐒', '🩲', '🦢', '😴', '🍱', '♂', '🌋', '🦒', '🐆', '🍚', '😎', '🏆', '💕', '🇪', '🛍', '☑', '🔨', '🥛', '😂', '💻', '🦶', '🥇', '🏂', '🐓', '🍯', '😼', '🚕', '🌦', '🪵', '🎖', '🏌', '🌲', '🎈', '🇳', '👪', '🐬', '⬛', '😭', '👶', '🕰', '🌯', '🍌', '💛', '📷', '👒', '🥬', '🏺', '🥁', '🥒', '🎒', '💭', '🌀', '🍮', '👬', '🥾', '⌛', '💸', '🥩', '🏫', '🐍', '🍦', '🏔', '🎢', '⭐', '💨', '😫', '👥', '😍', '🍩', '🏡', '💒', '🗣', '⛏', '🛋', '🚶', '🍉', '⛈', '🔠', '💰', '🌡', '😷', '💪', '🇰', '🧳', '☃', '🏈', '🎻', '🎧', '😔', '💞', '👫', '❕', '🐶', '🌈', '👅', '😤', '🤸', '🧄', '🪓', '🚏', '👼', '📢', '🐝', '🥔', '🥏', '🤩', '👐', '🕌', '💁', '🧗', '🌻', '🪑', '🧰', '🍜', '🗽', '🍹', '📝', '🐟', '🎌', '🩳', '🛁', '💬', '🏻', '🕊', '🆙', '🎪', '🙏', '🐦', '🔢', '👔', '🔳', '⚖', '🚣', '🌁', '🔮', '💙', '🧣', '🔑', '🐢', '🫑', '🪥', '🏎', '🎳', '🌵', '🍪', '\u200d', '🇷', '🦴', '🕴', '💜', '🏬', '🖋', '⚔', '🤿', '🐺', '📡', '🐈', '💯', '🇴', '🦇', '😻', '🔴', '🌥', '⌨', '🖊', '🌷', '✈', '🗞', '🪶', '🍷', '🌙', '🦩', '🌴', '🍀', '🇬', '🎊', '🔔', '⏳', '🥟', '🔄', '🥡', '🇵', '🌺', '🎩', '💤', '🐯', '🧁', '🎥', '🦁', '🍨', '🚨', '🌎', '✂', '🛵', '👰', '🚙', '🐵', '🖤', '🐅', '⛳', '⛰', '👌', '😘', '🛼', '🏟', '🕳', '🎮', '🎉', '🍛', '🏪', '🍕', '💍', '☁', '🖌', '💆', '️', '🐳', '📅', '🎇', '🕶', '🍍', '🌨', '🚒', '🔌', '🐄', '🧼', '🛩', '⛹', '🔥', '👓', '🦥', '🏖', '👙', '📆', '🛌', '🚚', '🌾', '👂', '🐇', '🎏', '☕', '🤑', '📣', '💃', '⚡', '🇦', '🔝', '✔', '🍃', '🪔', '🧹', '🏘', '💼', '🌃', '🔭', '🔬', '✊', '💫', '🧈', '🎋', '🇽', '🥙', '🔗', '🍳', '❓', '⛸', '😞', '🇸', '🌍', '🚗', '🧥', '🪜', '❌', '🐙', '🍣', '📚', '🔙', '🏗', '📜', '🌬', '🩺', '🎶', '♥', '🤜', '✍', '🗃', '😄', '🍅', '🏞', '🔒', '🇹', '👩', '🥕', '👟', '🐰', '🟥', '🏠', '🚦', '🦳', '🚤', '😢', '🏙', '✌', '🐠', '🧯', '🤴', '👘', '🚴', '💧', '🪒', '🤗', '⚒', '🏨', '👢', '🧦', '😊', '🦊', '♻', '🧺', '👏', '👑', '😕', '🪴', '😸', '🥜', '🦌', '🦓', '🛒', '🦅', '👕', '😋', '💓', '🏅', '↔', '🪄', '⚫', '📦', '💑', '😱', '🥑', '🪛', '❄', '🏜', '🌐', '🥣', '🏁', '🇨', '🍴', '🔱', '🌌', '🕵', '🌸', '🌫', '🥤', '🖐', '⛪', '💥', '🎤', '🦚', '🎁', '🔀', '🍰', '🐼', '⚕', '🚑', '🍑', '🐱', '🎭', '🍝', '🏀', '🛥', '🗾', '🎆', '🌮', '🌽', '👦', '🥗', '🆓', '🧡', '👧', '🍄', '⛩', '🛫', '🧙', '🗼', '🤕', '🔎', '🏒', '🥅', '🚘', '🍤', '🧴', '🤓', '🦾', '🥢', '🎃', '✅', '🌊', '🍁', '🕉', '🔉', '🐘', '🚜', '🍞', '🦋', '🦉', '🥊', '🏳', '💮', '🏵', '🤹', '🕍', '🚲', '🌆', '🛀', '🍲', '👠', '😁', '👣', '🥳', '🤯', '🧸', '📏', '🆘', '🔐', '🎺', '🥶', '⚽', '🍂', '🤖', '💔', '➡', '💚', '🛠', '🇮', '🎨', '⛱', '🍢', '🦄', '🧩', '🔧', '💊', '🏄', '🍵', '✋', '😽', '🌿', '💇', '💣', '😀', '💲', '🔆', '🔊', '🛤', '😇', '💐', '🔵', '🚵', '🧠', '⚙', '🎍', '🎾', '🏥', '❤', '🔜', '🌰', '👀', '📰', '⛵', '🟠', '🌅', '🏍', '🌪', '☮', '📐', '🌟', '🧓', '📸', '🌉', '🥰', '🧒', '😅', '🔪', '🧐', '⚓', '🤝', '🎓', '🏝', '🙋', '🎲', '✝', '🆕', '🐧', '👯', '🐾', '🥞', '🌠', '🐨', '🏭', '💖', '👋', '🎟', '🏊', '🥓', '🗺', '🍓', '👊', '🐻', '👭', '🇲', '🛴', '🎹', '🌇', '🌤', '🪚', '🚍', '🇫', '🍇', '👖', '🦰', '💝', '🏋', '🌞', '🎞', '🩰', '☺', '🪁', '✨', '🗂', '🗑', '😵', '🏽', '🫂', '👉', '😩', '🍸', '🚀', '🍽', '🕯', '🌶', '🎯', '🦜', '😲', '👃', '🎸', '📖', '🥵', '🥘', '🚿', '👍', '😪', '☔', '🛣', '🧜'}

===============================
        GLOBAL METRICI
===============================

Exact Match         : 0.0000
Emoji F1            : 0.3913
Jaccard             : 0.2759
Avg Levenshtein     : 8.2985
Avg Length Diff     : 3.1440
BLEU                : 0.0000
ChrF                : 7.5875

===============================
        STATISTICI AVANSATE
===============================

Lungimi predicții:
Avg True Len        : 7.8925
Avg Pred Len        : 8.0975
Std True Len        : 3.6284
Std Pred Len        : 3.1343

Under/Over-generation:
Under-generate      : 0.3970
Over-generate       : 0.4975
Equal length        : 0.1055

Top 20 emoji în TRUE:
[('️', 2202), ('\u200d', 607), ('✨', 369), ('❤', 238), ('♀', 236), ('💪', 220), ('🔥', 173), ('🎨', 169), ('🌸', 147), ('😍', 138), ('🌿', 132), ('🌟', 128), ('♂', 123), ('🌊', 111), ('💃', 110), ('💥', 109), ('🌈', 107), ('☀', 107), ('👩', 107), ('🌳', 107)]

Top 20 emoji în PRED:
[('️', 1140), ('✨', 556), ('\u200d', 404), ('❤', 351), ('💪', 295), ('🔥', 249), ('😍', 235), ('♀', 205), ('🌟', 200), ('🌿', 194), ('🎨', 184), ('🌞', 176), ('🏞', 172), ('🌸', 163), ('😌', 162), ('🌳', 154), ('💃', 153), ('💨', 151), ('☀', 148), ('🌊', 145)]

true,pred,exact_match,emoji_f1,jaccard,levenshtein,len_true,len_pred,len_diff
🕒☺️😴👕🆒💤💆‍♀️,☁☕❄️🌙🌬💤🔥😌🛋🧣🧥🧶,0,0.16666666666666669,0.09523809523809523,12,11,13,2
🚌🍳🛏️😌,️🍳🏠💤💺🔥😴🚪🛋🛌,0,0.26666666666666666,0.15384615384615385,9,5,10,5
🇹🇷🕌🌸👥🌍💫,❤️🇮🌸🏛🕌🕍🗺,0,0.26666666666666666,0.15384615384615385,7,7,8,1
👫🤝💫👦🚀,‍❤️🏼👦👧👫👬💕😂😊🤝,0,0.35294117647058826,0.21428571428571427,11,5,12,7
👦👧👧😂🤪,‍♀❤️🌙🍹🍺🍻👭👯😂🤪,0,0.23529411764705882,0.14285714285714285,10,5,12,7
🌮💥😋🎶🌽🥩🔥,🌮🌶🍅👅💥🔥😋,0,0.5714285714285714,0.4,6,7,7,0
🏞️⛰️🥾🌲💨💕,⛰️🌄🌲🏔👌🔝😍🥾,0,0.47058823529411764,0.3333333333333333,8,8,9,1
🦋🌺⚡🟥❗,✨❤🌸🌼💕🦋,0,0.1818181818181818,0.1,6,5,6,1
👴👵💕💪,👴👵💡💬📚🤝🧓,0,0.36363636363636365,0.2222222222222222,5,4,7,3
🍣🌶️😋,🍣🍱😋🥢,0,0.5,0.3333333333333333,3,4,4,0
🍪🍫👃❤️😌,🍞🍪🍫🔥😍,0,0.3636363636363636,0.2222222222222222,5,6,5,1
💜🌿😌😊,‍♀♂️🌸🌺🌿🍃💆💜😌🛀🧘,0,0.3529411764705882,0.21428571428571427,11,4,13,9
😱🎢💨🙌👀😃💇‍♀️👩‍❤️‍👩💫,‍♀️🎢💨,0,0.45454545454545453,0.38461538461538464,14,17,5,12
❄️🌨️🌬️🎅🌟,☃⛄✨❄❤️🌨🏔,0,0.375,0.2727272727272727,7,8,8,0
🌸🌳🌞🌈🌊🖼️🎨👩‍🎨👨‍🎨💕👀,✨️🌄🌅🌈🎨🏞💫🖌🖼😌😍,0,0.28571428571428575,0.19047619047619047,15,16,12,4
🇯🇵🎎🍣🍜🍱🍵,🇯🇵🍙🍚🍜🍣🍱🥢,0,0.6666666666666666,0.5,4,7,8,1
🌆🤖🏰🖼🔮🌀🔴🎨🖌,✨️🌌🎨🏛💡💫🔮🖼🚀,0,0.3157894736842105,0.1875,10,9,10,1
🍳🔪🌪🔥🍜💯👌👩‍🍳,‍🌪🍓🍳👩💪🔪🧂,0,0.5555555555555556,0.4166666666666667,9,10,8,2
🌸🌬️😌💐,❄️🌬🌷🌸🍃💨,0,0.5,0.3333333333333333,6,5,7,2
📷📸🌄🏞️📸🗺️🌌💼🚀,✨️🌄🌅🏞📷📸🖼,0,0.5263157894736842,0.4166666666666667,9,11,8,3
😂,❤🎤🏼👀💃💕😂😄😆🙌🤗🤩,0,0.15384615384615385,0.08333333333333333,11,1,12,11
🌅🌊🏊‍♀️💦💪😎,‍♀♂️🌊🌞🏊💦💪,0,0.7777777777777778,0.6363636363636364,8,9,9,0
👵🏼👴🏼📚📖👨‍👧👩‍👦💕,❤️👴👵💕💬📖📚,0,0.4761904761904762,0.35714285714285715,12,13,8,5
🌆⛩️✈️🚘🌇😍🏙️💥,️🌆🌇🏙🏛🏯🏰🕌,0,0.4210526315789474,0.3076923076923077,10,11,8,3
🙌🏆💪💯,❤🎉🏆🏼👏💪😊🙌🥳,0,0.46153846153846156,0.3,7,4,9,5
💔🏢🌆👋🔄,🌍👋💔💭🗺😔😢,0,0.3333333333333333,0.2,6,5,7,2
🥍💘🔝🏆⛩️🌠🌀,‍♂❤️🏀🏆💪🔥🚀🤝,0,0.22222222222222224,0.125,9,8,10,2
👥💖🕰️🤗📅🌞🌈,❤👥👫💕🤝,0,0.15384615384615385,0.08333333333333333,8,8,5,3
🎨🌇📚💼👨🏼‍🎨🏺🔬⏳🔍👀🤯,‍✨️🎨🎭💡🖌,0,0.19047619047619047,0.1111111111111111,13,14,7,7
🌍👩‍👩‍👦‍👦🥳🏴󠁧󠁢󠁳󠁣󠁴󠁿📍🌄,️🌍👥👫😊🤝🧑,0,0.08,0.05,18,18,7,11
🌹🕰️🛍️🍮🇫🇷,☕❤️🌇🍷🍽🏘🏙👌💃💖😍🚶🥐,0,0.09090909090909091,0.05,13,8,14,6
💔😭😢😔💦🌧️,💔💧😢😭,0,0.5454545454545454,0.375,5,7,4,3
🎷🕺🏽🎺⛪🎻👟👯‍♀️🐎🏟️🎪,🌟🎤🎭🎵🎶🎷🎸🎹💃💫🕺🥁,0,0.14814814814814814,0.08333333333333333,15,15,12,3
🛼🌀💫🔥,✨️🎢💥🔄,0,0.0,0.0,5,4,5,1
🌻✨😍💛🌞,☀❤️🌞🌻🌼💛,0,0.5,0.3333333333333333,7,5,7,2
🐘💕👨‍👩‍👧‍👦🧠,❤️🐘💖💞🤝🧠,0,0.23529411764705882,0.15384615384615385,9,10,7,3
🐺🌳🐾🦁🔥✨,🌳🌿🍃🐅🐆🐘🐾🦁🦒,0,0.4,0.25,8,6,9,3
⚡🛌❄️↔️💆‍♀️💤↔️😴🥰↔️🔥💑❄️,❄️💤🔌🔥😌😴🛋🛌🛏,0,0.3870967741935483,0.35294117647058826,18,21,10,11
🌮🤤😁🌶️,❤🌮🎉💃,0,0.22222222222222224,0.125,5,5,4,1
🌅🌴🤩💕🌞,☀☁❤️🌞🌺🎉😍,0,0.15384615384615385,0.08333333333333333,7,5,8,3
🏞️🌿🌞🌺💆‍♀️,✨️🌈🌞🌟🌬😌🙌,0,0.23529411764705882,0.14285714285714285,7,9,8,1
🔒⏩🚶‍♀️🌺💕✨,✨🌸🌺🎨🔍,0,0.2857142857142857,0.16666666666666666,8,9,5,4
🍳👨‍🍳🎨🍴😋❤️,‍❤️🍰🍲🍳🍴🍽🎨👨👩🔪😋🥘,0,0.6956521739130435,0.5714285714285714,12,9,14,5
😌📖🌧️🌂🌫️,☔☕❤🌧💕📖📚😌😴,0,0.375,0.25,8,7,9,2
🔝🏢🏙️🌇💡,☀✨️🌆🌇🌞🏙🏢💡,0,0.6666666666666667,0.5,7,6,9,3
🐶🎉💖,💃💖💥💪🔋,0,0.25,0.14285714285714285,5,3,5,2
🏙️🏢🏗️🌆🌃🏙️✨😮,️🌆🌇🏙🏢🗼,0,0.4705882352941177,0.4,8,11,6,5
⛺🌲🔥🎶😂❤️,‍♂❤️🌌🌭🌲🎉🎶🏕👥👯🔥,0,0.5,0.3333333333333333,11,7,13,6
🌃🎮🔌📺🔥,🎮🎯🎲,0,0.25,0.14285714285714285,4,5,3,2
☔🌧️🍿,️🍿🎥🛋,0,0.5,0.3333333333333333,4,4,4,0
🌵💪🏜️🏜️🏜️❤️,🌡🌵🏜🏼💪🔥🤜,0,0.3529411764705882,0.3333333333333333,9,10,7,3
😎🏖️☀️🌊🏄,☀️🌊🌞🌴🏖👙😎,0,0.6666666666666666,0.5555555555555556,8,7,8,1
🇯🇵⛩️🍣🌸🌸🌸✨,⛩✨🇯🇵🌸🍣🍱🏯,0,0.7058823529411765,0.6666666666666666,8,9,8,1
🔌✨🏞️❄️➕😴🛌💤🌡️👌🔥,✨❄️🌡🌬💤🔌🔥😌😴🛋🛌🛏,0,0.6666666666666666,0.5625,12,14,13,1
🍳🌪🥘🔥👨‍🍳⏲️,‍️🌪🍲🍳🍽👨💥🔌🔥,0,0.631578947368421,0.5,9,9,10,1
🧥🧣🧤❄️🌨️👀❤️,☃✨❄️🔥🧣🧥,0,0.47058823529411764,0.36363636363636365,8,10,7,3
🎨🔮🌈🌌🌟,‍♀️🌀🌌🎨💭🔲😍😮🚶🧠,0,0.23529411764705882,0.13333333333333333,11,5,12,7
🍟💥🍟🍅🍅🔥,✨🍳💫🔥😋😍,0,0.16666666666666666,0.1111111111111111,6,6,6,0
⚡🛠️💪,‍️👨💥💪🔌🔧🔨🔩🛠🪚,0,0.39999999999999997,0.25,10,4,11,7
💆‍♂️💏✈️🚦🌭🛹⚡👬🏁🕺💨🌍🟪🟥,⚡️🏍🏙💨😄🚀🚦🛣🛴🛹,0,0.3448275862068966,0.21739130434782608,17,18,11,7
📖🥰😌,❤📖📚😌🙏,0,0.5,0.3333333333333333,3,3,5,2
👭💕💪🏼😊,‍👦👧👭🤝,0,0.20000000000000004,0.1111111111111111,5,5,5,0
🤣🙆‍♂️💃🎶,🎭👦👧👩👶💃💥🕺😂🤘🤪,0,0.1111111111111111,0.058823529411764705,10,7,11,4
🍗🍕🔥🔝😋,‍️🌡🍲🍳🍽🏼💯🔥😋🥘,0,0.25000000000000006,0.14285714285714285,10,5,11,6
💜🌿✨🧘‍♀️,🌱🌸🌿🍃💜😌,0,0.30769230769230765,0.18181818181818182,7,7,6,1
💨⛈️🍵❤️🏠,☕⚡❤️🌨🏠🏡💤,0,0.39999999999999997,0.2727272727272727,7,7,8,1
🐨🌴💤🌿❤️,❤️🇦🇺🌿🏞🐨💚😍🦘,0,0.5,0.3333333333333333,9,6,10,4
🍝🍷🎭🖼️🏰🇮🇹,⛪️🇮🇹🌅🌇🍕🍝🍦🍷🎨🎭🏖🏛🏰🖼😍,0,0.6399999999999999,0.47058823529411764,13,8,17,9
🏡🌀🧹✨🙌,✨🏠🏡💨🧹🧽,0,0.5454545454545454,0.375,5,5,6,1
⚽🥅🏋️↗️😬💥,❤🎯🏀🏆🏼💪😤,0,0.0,0.0,8,8,7,1
🌄⛰️🏞️🏖️🌊🙌,⛰️🌄🌅🌊🌲🌴🌿🏔🏖🏝🏞💫,0,0.5454545454545455,0.42857142857142855,11,9,13,4
🏙🏢✨☁️🌆🌃📷🔭,️🌃🌆🌇🌥🏙🏢👀💼,0,0.5555555555555556,0.38461538461538464,9,9,9,0
🛌🧁🍰🍿🛋💤❗🙅👮🆘,‍♀♂️,0,0.0,0.0,10,10,4,6
👗💃❤️💫💕,✨👖👗💃💫😍,0,0.5,0.3333333333333333,5,6,6,0
👵🍪🎄📖📚,❤️🍪🎁👵🔥🤗,0,0.3333333333333333,0.2,6,5,7,2
🎨🌈‼️🙌,🎨👀👁💭🖼🤔,0,0.1818181818181818,0.1,5,5,6,1
🌴🌅🌊😌😍,❤️🌅🌇🌊🏖😌😍,0,0.6153846153846154,0.4444444444444444,4,5,8,3
🧹🌬️🏢🤧🤲,✔✨️🌪🌬🏠🏡💨🚀🧹🧼,0,0.3529411764705882,0.21428571428571427,10,6,11,5
🎼🎻🎹🎵😌🧘‍♀️✨,✨️🌌🎵🎶🎻🎼💫😌,0,0.631578947368421,0.46153846153846156,9,10,9,1
🦁🗣️🔊✨😮,🌅,0,0.0,0.0,6,6,1,5
🌵👍💧💼🕰️,️🌱🌵🌾🌿💚💦💧🚿,0,0.4,0.25,8,6,9,3
🦚🌈🔵🦚🔴💛🦚🔶✨💖,✨🌈🌸🕊🦚,0,0.4,0.3,8,10,5,5
🌬️🌙✨,❄️🌞🌬💨🔥,0,0.4,0.25,5,4,6,2
🥑🍞😍,👌😋😍🤤🥑,0,0.5,0.3333333333333333,4,3,5,2
🏛️🛠️💭✨🎨🖌️🌆,✨❤️🌆🌇🎨🏗🏛🏢🏰🖌,0,0.5714285714285713,0.46153846153846156,10,10,11,1
🎨🏢🖌️🎭🌆🌈📕🗺️🤘,✍✨️🌆🌈🌟🎨🏙🏢📖📚🖌,0,0.5217391304347826,0.375,11,11,12,1
🌮🌶️☀️,️🌞🌮🌶🍅👌🔥😎🥩,0,0.42857142857142855,0.3,7,5,9,4
📷🎞️👁️🔥💭🕰️🌊✨🌸,⏳✨❤️💖💭📚📷📸🔠😢,0,0.34782608695652173,0.23529411764705882,10,12,11,1
🌼🌈🌻🎨🌸🙌,🌈🌷🌸🌺🌼🌿🎨💐🪴,0,0.5333333333333333,0.36363636363636365,8,6,9,3
🧀🍷🌞🌅,🍇🧀,0,0.3333333333333333,0.2,4,4,2,2
✋🪚🌳🏗️💯,🌲🌳💪🔧🔨🛠🧰🪓🪚,0,0.26666666666666666,0.15384615384615385,9,6,9,3
👚👗👖🧴♨️🌬💦💯,👕👖👗👚💦🛀🧺🧼,0,0.47058823529411764,0.3076923076923077,8,9,8,1
🌵🏜️💦⏳🌵🌵🌵💥🧢💦,️🌵🐢💦💨,0,0.37499999999999994,0.3333333333333333,9,11,5,6
🔍🕢🍟📺🍿💻😴💝🧘➖,❤️🍩🍿🎥🎬🏠💤💻📺😴🛋,0,0.3636363636363636,0.2222222222222222,12,10,12,2
🌱💫✨🤩🌸🌺,✨️🌟🌳🌸🌺🎉🎨,0,0.42857142857142855,0.2727272727272727,6,6,8,2
🚴‍♀️,‍♀♂️🌳💨🚲🚴,0,0.6666666666666666,0.5,6,4,8,4
☀️🌻❤️😃,☀️🌞🌻💛😊,0,0.5,0.375,4,6,6,0
🔩🔧✂️🛠️💪🤩🛠️🛠️,⚡️💪🔋🔌🔧🔨🔩😄🛠,0,0.45454545454545453,0.4166666666666667,11,12,10,2
✏️🎨🛠️💡✂️🌈🔧😍💪✨,⚙✂✏✨️🎨💡📐🔧🔨🛠,0,0.6666666666666667,0.5714285714285714,11,13,11,2
🐢⌛🦖💪🌿,⏳️🌊🐢💪🕰🕶🦖,0,0.4615384615384615,0.3,7,5,8,3
😔💭🌍💆‍♀️,‍♀🧘,0,0.4,0.25,5,7,3,4
🏀💃🏽🕺🏽,🏀💪🧠,0,0.25,0.16666666666666666,4,5,3,2
🌸🍁🚶🏞️🌳,✨️🌳🌸🌺🌻🌼🌿🍂🍃🏞👣😌🙏🚶,0,0.47619047619047616,0.3125,13,6,15,9
🏐🏓🎽🌩️🏆🌪️,🏀🏐💥💪🔥,0,0.15384615384615385,0.09090909090909091,8,8,5,3
🐶❤️😍😊💖,❤🌸🐶🐾💕💖😊😍🥰,0,0.6666666666666667,0.5,7,6,9,3
🎉💯👌💼,✨🌟🎉🎓💼🔥,0,0.4,0.25,5,4,6,2
☀️🌦️🌈☔,☀☁⛈️🌈🌤🌥🌦🌧,0,0.5333333333333333,0.4,6,6,9,3
🎤🎼🎉💃🕺🎵🎶,🎤🎵🎶🎸💃🔥🕺😍,0,0.6666666666666666,0.5,6,7,8,1
🏛️🏬🏙️📐🏗️🎨💫,✨️🎨🏗🏢🏰💫📐🖌🖼,0,0.5,0.38461538461538464,9,10,10,0
🌧️📚🍂🛋️☔,☔️🌧📚😌🛋,0,0.7692307692307692,0.7142857142857143,5,7,6,1
🎸💥🎵💃👏💫😁,✨🎵🎶💃🕺😍🙌,0,0.2857142857142857,0.16666666666666666,6,7,7,0
🌧️🌸🌧️🍃💦✨,☁☔✨️🌈🌧🌸🌼😌,0,0.47058823529411764,0.36363636363636365,8,8,9,1
🍕🍕🍕,🌃🍕🎉💃🥳,0,0.25,0.2,4,3,5,2
👨‍🍳🔪🍰🎶🎨⚡🍽️💫💥,️🌪🌶🍳🍽🎨👩🔥🔪🥘🧂,0,0.43478260869565216,0.2777777777777778,11,12,11,1
🕴️👧😱🔊🤹‍♂️😂,️😂😆😍🤣🤪,0,0.25,0.15384615384615385,9,10,6,4
🐘🧠💛🐘👨‍👨‍👦💖,‍❤🐘👨👪💖💞🤝🧠,0,0.5263157894736842,0.45454545454545453,8,10,9,1
🏃🎵🎶🌄🐦,❤️🎧🎵🎶🐦🔊,0,0.5,0.3333333333333333,5,5,7,2
🌅🌊🏖️⛱️😌😍😇🌞💛,️🌅🌊🏖😌😍🧘,0,0.6666666666666665,0.5454545454545454,7,11,7,4
📝👩‍⚖️🚨💼⚖️🧔,‍⚖️🌟🎓🏛💡💼📈📚🔍🔎🕵🧪,0,0.3333333333333333,0.2222222222222222,12,10,14,4
⚽🌎🤝👥,⚽🌍🌎👥🗺🤝,0,0.8,0.6666666666666666,4,4,6,2
🛠️🪚👌🔩,️🏠💻📐🔧🔩🚪🛠🧰,0,0.42857142857142855,0.2727272727272727,8,5,9,4
❤️🎢🆙🌀😱😵,❤️🌊🌪🎢💨😱🛩,0,0.5333333333333333,0.36363636363636365,5,7,8,1
🤩✨🙌💖🎋✂️🖌🌲🌳🍃😍✨🔥,✨️🎨🖌🖼😍🤩,0,0.4761904761904762,0.3333333333333333,11,14,7,7
😆🎉💃,✨🌟🎉💫😃😊😍,0,0.2,0.1111111111111111,6,3,7,4
🐘🧠🤝😇,❤🌍🐘🐾💪🤝🧠,0,0.5454545454545454,0.375,5,4,7,3
🏀💨⚖️💪😯🏆🔥📺💥,⛹🏀🏆💪🔥🤝,0,0.5,0.3333333333333333,8,10,6,4
🎵💃🕺❤️🎶,🎵🎶🏻💃🔥🕺🥁,0,0.6153846153846153,0.4444444444444444,6,6,7,1
🌿⚡🚙⛽🔋❌,⚡✌🌳🌿🍃💨🚗🚦,0,0.28571428571428575,0.16666666666666666,8,6,8,2
🎬🍿😁🍿🍿🍿,🍿🎉🎥👧👨🤩,0,0.16666666666666666,0.125,6,6,6,0
🧑❤️🧑👫💞,‍❤👦👧,0,0.2,0.125,5,6,4,2
🖌️🎨🌀🔥🧊🐉🌹🎊,☀✨️🌈🎨💪🖌😍,0,0.35294117647058826,0.21428571428571427,9,9,8,1
📸💎🎥🔬💥,✨🌄🌅😍,0,0.0,0.0,5,5,4,1
🕒🔝🥤🔪✨,🌀🌪🍌🍍🍓🍹💃💥🔌🥛🥤,0,0.12500000000000003,0.06666666666666667,11,5,11,6
🎨🥳👐💡🎯🌠✍️✨💪🤓,🆕🌟🎉💪💻,0,0.12500000000000003,0.06666666666666667,10,11,5,6
👶😂👧🧒😝😜,‍🎭👦👧👶😂😄🤣,0,0.42857142857142855,0.2727272727272727,7,6,8,2
🌅💫😍🌄🌈🎨🤩,🌅🌇👀😍,0,0.36363636363636365,0.2222222222222222,6,7,4,3
❄️🌬️🏖️💦,❄️🆘🌀🌞🌡🌬💨🥵,0,0.375,0.2727272727272727,7,7,9,2
🦋💖😍💭💬💌,❤💓💖💥😊😍🦋,0,0.4615384615384615,0.3,6,6,7,1
👗🤩🎬👠✂️✨👒,‍✂✏✨🌟🎨👓👗👠👩💃💄💕🖌🧵,0,0.3478260869565218,0.21052631578947367,14,8,15,7
👨‍👩‍👧👦👦💃😂💪🌟😍,‍♀️🌈🎉👦👧👨👯😂🤝🤪🥳🧒,0,0.3846153846153846,0.2631578947368421,12,12,14,2
❄️☃️🌨️🏠🧣,☃⛄❄️🌨🏠🔥🧣,0,0.75,0.75,5,8,8,0
🔪⚙️🏚️,🌲💪🔨😎🪓🪚,0,0.0,0.0,6,5,6,1
👕🧶🌈❤️🔆,️🌈👕👗👚😍🧶,0,0.6153846153846153,0.4444444444444444,7,6,7,1
🐼🍽️🎋💚🕛🐼👑😋,🌿🍃🍽🎋🎍🐼,0,0.4,0.2727272727272727,7,9,6,3
🌿🌿💕🔮💞😌🙏✨,✨️🌱🌸🌿🕊😌🧘,0,0.375,0.25,8,8,8,0
☀️🔥🔥🥵,☀️🌡💦,0,0.4444444444444445,0.3333333333333333,3,5,4,1
🚲🌿👀🚵‍♀️,‍♀♂️🌲🌳🍃🏞🚲🚴🚵,0,0.5555555555555556,0.38461538461538464,11,7,11,4
📰🕵️‍♀️💭🚪💡❓😮🗣️🔍📢⚠️,✍❓️🌍🌐🏛💡💪📝📢📣📰🔍🔎🗞🗣,0,0.42424242424242425,0.30434782608695654,15,17,16,1
🔌🔨🔧🔩✂️💪,⚡✨💥💪🔋🔌🔧🔨🔩😍🛠,0,0.5555555555555556,0.38461538461538464,10,7,11,4
🏐🔥🏖️🏃‍♀️🏆❤️😁,‍♀♂️🏀🏅🏆🏊🏋🏐💪🔥🥇,0,0.48000000000000004,0.35294117647058826,12,12,13,1
